"v_products_model";"v_status";"v_products_name_3";"v_products_description_3";"v_products_image";"v_products_price";"v_products_quantity";"v_products_weight";"v_categories_image_1";"v_categories_name_1_3";"v_categories_image_2";"v_categories_name_2_3";"v_manufacturers_name";"v_tax_class_title";"EOREOR"
17621;"Active";"PERRY PELUCA AZUL ELECTRICO";"<p>
	Fant&aacute;stica peluca azul el&eacute;ctrico de pelo largo ondulado con flequillo, modelo Perry, de la prestigiosa colecci&oacute;n Pleasure Neon Wigs.<br />
	<br />
	Totalmente ajustable, hecha de materiales sint&eacute;ticos de alta calidad que imitan fielmente el pelo natural.<br />
	<br />
	Aunque la laves con agua tibia y jab&oacute;n recupera su forma original.</p>
";"products/PERRY_PELUCA_AZUL_ELECTRICO.jpg";"35.95";2;"0.5";;"LENCERIA";"categorias/";"PELUCAS";"PLEASURE WIGS";"IVA (Normal)";"EOREOR"
17622;"Active";"SHIRLEY PELUCA MORENA";"<p>
	Incre&iacute;ble peluca morena de pelo largo y ondulado con flequillo, modelo Shirley, de la prestigiosa colecci&oacute;n Pleasure Wigs.<br />
	<br />
	Totalmente ajustable, hecha de materiales sint&eacute;ticos de alta calidad que imitan fielmente el pelo natural.<br />
	<br />
	Aunque la laves con agua tibia y jab&oacute;n recupera su forma original.</p>
";"products/SHIRLEY_PELUCA_MORENA.jpg";"30.95";2;"0.5";;"LENCERIA";"categorias/";"PELUCAS";"PLEASURE WIGS";"IVA (Normal)";"EOREOR"
17496;"Active";"SOPORTE PLEGABLE PARA PELUCAS";"<p>
	Pr&aacute;ctico soporte perfecto para mantener tu peluca en buen estado sin que se deforme y aireada. Perfecto para tus viajes o para casa, de la prestigiosa marca Pleasure Wigs</p>
";"products/SOPORTE_PLEGABLE_PARA_PELUCAS.jpg";"5.65";1;"0.5";;"LENCERIA";"categorias/";"PELUCAS";"PLEASURE WIGS";"IVA (Normal)";"EOREOR"
17628;"Active";"STEPH PELUCA MORENA";"<p>
	Incre&iacute;ble peluca morena de pelo liso con flequillo, modelo Steph, de la prestigiosa colecci&oacute;n Pleasure Wigs.<br />
	<br />
	Totalmente ajustable, hecha de materiales sint&eacute;ticos de alta calidad que imitan fielmente el pelo natural.<br />
	<br />
	Aunque la laves con agua tibia y jab&oacute;n recupera su forma original.</p>
";"products/STEPH_PELUCA_MORENA.jpg";"55.65";2;"0.5";;"LENCERIA";"categorias/";"PELUCAS";"PLEASURE WIGS";"IVA (Normal)";"EOREOR"
17635;"Active";"VAMP PELUCA GOTICA ROJO ARDIENTE";"<p>
	Fant&aacute;stica peluca g&oacute;tica de melena lisa con flequillo en punta en color rojo ardiente, modelo Vamp, de la prestigiosa colecci&oacute;n Pleasure Goth Wigs.<br />
	<br />
	Totalmente ajustable, hecha de materiales sint&eacute;ticos de alta calidad que imitan fielmente el pelo natural.<br />
	<br />
	Aunque la laves con agua tibia y jab&oacute;n recupera su forma original.</p>
";"products/VAMP_PELUCA_GOTICA_ROJO_ARDIENTE.jpg";"35.95";1;"0.5";;"LENCERIA";"categorias/";"PELUCAS";"PLEASURE WIGS";"IVA (Normal)";"EOREOR"
17629;"Active";"VIOLETTE PELUCA LILA";"<p>
	Incre&iacute;ble peluca ondulada de tonos viol&aacute;ceos, modelo Violette, de la prestigiosa colecci&oacute;n Pleasure Wigs.<br />
	<br />
	Totalmente ajustable, hecha de materiales sint&eacute;ticos de alta calidad que imitan fielmente el pelo natural.<br />
	<br />
	Aunque la laves con agua tibia y jab&oacute;n recupera su forma original.</p>
";"products/VIOLETTE_PELUCA_LILA.jpg";"35.95";1;"0.5";;"LENCERIA";"categorias/";"PELUCAS";"PLEASURE WIGS";"IVA (Normal)";"EOREOR"
17642;"Active";"ZOEY PELUCA MORENA";"<p>
	Incre&iacute;ble peluca morena de cabello ondulado, modelo Zoey, de la prestigiosa colecci&oacute;n Pleasure Wigs.<br />
	<br />
	Totalmente ajustable, hecha de materiales sint&eacute;ticos de alta calidad que imitan fielmente el pelo natural.<br />
	<br />
	Aunque la laves con agua tibia y jab&oacute;n recupera su forma original.</p>
";"products/ZOEY_PELUCA_MORENA.jpg";"61.55";1;"0.5";;"LENCERIA";"categorias/";"PELUCAS";"PLEASURE WIGS";"IVA (Normal)";"EOREOR"
17617;"Active";"DUREX JEANS 6 UDS.";"<p>
	Los preservativos Durex Jeans, con dise&ntilde;o Easy On, son m&aacute;s f&aacute;ciles de poner, permiti&eacute;ndote disfrutar de mayores sensaciones durante tus relaciones sexuales.<br />
	<br />
	Transparentes, lisos, con dep&oacute;sito y lubricados sin espermicida. Fabricados con l&aacute;tex natural. Forma anat&oacute;mica.<br />
	<br />
	Anchura nominal: 56mm.<br />
	<br />
	Caja 6 preservativos.</p>
";"products/DUREX_JEANS_6_UDS..jpg";"6.55";50;"0.5";;"PRESERVATIVOS";"categorias/preservativos/categoria_durex.jpg";"DUREX";"DUREX";"IVA (Reducido)";"EOREOR"
17614;"Active";"DUREX NATURAL PLUS 6 UDS.";"<p>
	Los preservativos Durex natural plus, se caracterizan por su comodidad, con&amp;nbsp; forma easy on m&aacute;s anchos y f&aacute;ciles de poner.<br />
	<br />
	Dermatol&oacute;gicamente testados.<br />
	<br />
	Transparente, liso, fino, con dep&oacute;sito, lubricados sin espermicida. Fabricados con l&aacute;tex natural.<br />
	<br />
	Anchura nominal: 54mm.<br />
	<br />
	Caja 6 preservativos.</p>
";"products/DUREX_NATURAL_PLUS_6_UDS..jpg";"6.55";50;"0.5";;"PRESERVATIVOS";"categorias/preservativos/categoria_durex.jpg";"DUREX";"DUREX";"IVA (Reducido)";"EOREOR"
17613;"Active";"DUREX PLEASUREMAX FRESCOR 6 UDS.";"<p>
	Los preservativos Durex pleasure max frescor han sido dise&ntilde;ados para estimular tanto a el como a ella.<br />
	<br />
	Dermatol&oacute;gicamente testados.<br />
	<br />
	Transparente, liso, fino, con dep&oacute;sito y con lubricante efecto frescor.<br />
	<br />
	Fabricados con l&aacute;tex natural.<br />
	<br />
	Anchura nominal: 56 mm.<br />
	<br />
	Caja 6 preservativos.</p>
";"products/DUREX_PLEASUREMAX_FRESCOR_6_UDS..jpg";"6.55";50;"0.5";;"PRESERVATIVOS";"categorias/preservativos/categoria_durex.jpg";"DUREX";"DUREX";"IVA (Reducido)";"EOREOR"
17600;"Active";"SEXMAX SABANA ROJA DE PLASTICO";"<p>
	Fant&aacute;stica s&aacute;bana negra de material pl&aacute;stico lavable.<br />
	<br />
	Esta s&aacute;bana convertir&aacute; tu cama en un maravilloso campo de juegos sexuales.<br />
	<br />
	Perfecta para divertirse con todo tipo de aceites, lubricantes, nata, frutas, etc. incluso para juegos de lluvia dorada o cualquier otra pr&aacute;ctica que tu imaginaci&oacute;n decida.<br />
	<br />
	F&aacute;cil de colocar y de retirar.<br />
	<br />
	Con cada lavado se quedar&aacute; como nueva y gracias a su resistencia la utilizar&aacute;s durante mucho tiempo.<br />
	<br />
	Material: L&aacute;tex.<br />
	<br />
	Medidas: 180 cm. x 220 cm.</p>
";"products/SEXMAX_SABANA_ROJA_DE_PLASTICO.jpg";"16.95";9;"0.5";;"VARIOS";"categorias/varios/categoria_sabanas.jpg";"SABANAS";"JOYDIVISION";"IVA (Normal)";"EOREOR"
17677;"Active";"GYNOTEX TAMPONES (6 Unid)";"<p>
	&nbsp;<br />
	Descubre la ventajas de una nueva generaci&oacute;n de tampones.</p>
<p>
	Ninguna mujer experimenta la menstruaci&oacute;n de forma confortable. A parte de las frecuenctes molestias, la menstruaci&oacute;n es un obstaculo en la vida diaria. Usted reconoce sin duda: salir, estar un fin de semana con amigos, no poder hacer deporte, no poder nadar y visitar la sauna. Y encima, durante la menstruaci&oacute;n, hacer el amor, tambi&eacute;n se supone un problema.</p>
<p>
	Seguridad &oacute;ptima. Los tampones Gynotex Soft est&aacute;n desarrollados basados en los &uacute;ltimos datos cient&iacute;ficos de la ginecolog&iacute;a. Su composici&oacute;n especial y su funcionamiento eliminan un gran parte de estas molestias.</p>
<p>
	Por ejemplo durante el contacto sexual, este nuevo tamp&oacute;n no les molesta a la pareja. La seguridad &oacute;ptima da tambi&eacute;n a la mujer la libertad absoluta para ir a nadar o para visitar una sauna. Con cualquier actividad f&iacute;sica que realice no se siente la presencia del tamp&oacute;n Gynotex Soft.<br />
	<br />
	Higiene m&aacute;xima.<br />
	El principio detr&aacute;s el tamp&oacute;n Gynotex Soft existe desde hace unos cientos de a&ntilde;os. Ya en el siglo XVIII las mujeres usaron esponjas naturales durante la menstruaci&oacute;n. Ya que en aquellos tiempos no se dedicaba atenci&oacute;n al confort e higiene, se produjeron muchas infecciones.</p>
<p>
	Sin embargo, a trav&eacute;s de la ciencia y los datos obtenidos de estudios actuales, se ha unido este principio antiguo con los procesos de producci&oacute;n m&aacute;s est&eacute;riles y los m&eacute;todos m&aacute;s modernos de envase en los tampones Gynotex. Confort e higiene son muy importantes para Gynotex.</p>
<p>
	Confort &oacute;ptimo. Los tampones Gynotex Soft est&aacute;n fabricados con materiales de esponja non t&oacute;xicos y favorables para el medio ambiente, los cuales no contienen productos qu&iacute;micos. El resultado es&nbsp; que se elimina totalmente irritaciones en las partes intimas. El peso por tamp&oacute;n es tan solo de 2 gramos con una capacidad de absorci&oacute;n que supera en mucho la media de los productos m&aacute;s tradicionales.<br />
	<br />
	La estructura blanda y la forma redondeada del tamp&oacute;n facilita su introducci&oacute;n.<br />
	<br />
	<br />
	Caja de 6 tampones.</p>
";"products/GYNOTEX_TAMPONES_(6_Unid).jpg";"11.35";7;"0.5";;"VARIOS";"categorias/varios/categoria_tampones.jpg";"TAMPONES";"GYNOTEX";"IVA (Reducido)";"EOREOR"
17687;"Active";"SEXMAX HOT LADY TAMPONES (8 Unid)";"<p>
	Tampones higi&eacute;nicos lubricados de f&aacute;cil aplicaci&oacute;n sin hilo, especialmente dise&ntilde;ados para proporcionar la m&aacute;xima protecci&oacute;n, comodidad y discreci&oacute;n.<br />
	<br />
	Los tampones han sido desarrollados conforme a los m&aacute;s modernos conocimientos de la ginecolog&iacute;a para el uso en la sauna, durante el deporte, nataci&oacute;n... as&iacute; como para la higiene en las relaciones &iacute;ntimas durante la menstruaci&oacute;n.<br />
	<br />
	- Confortables.<br />
	- Agradables de llevar.<br />
	- Probados dermatol&oacute;gica y cl&iacute;nicamente.<br />
	- Gran capacidad de absorci&oacute;n (alta capacidad absorbedora de l&iacute;quido).<br />
	- No son perceptibles por el compa&ntilde;ero en las relaciones sexuales.<br />
	<br />
	La estructura blanda y la forma redondeada del tamp&oacute;n facilita su introducci&oacute;n.<br />
	<br />
	Caja de 8 tampones.</p>
";"products/SEXMAX_HOT_LADY_TAMPONES_(8_Unid).jpg";"7.9";50;"0.5";;"VARIOS";"categorias/varios/categoria_tampones.jpg";"TAMPONES";"JOYDIVISION";"IVA (Reducido)";"EOREOR"
17460;"Active";"TAMPONES SIN CUERDA (2 Unid)";"<p>
	Tampones higi&eacute;nicos de f&aacute;cil aplicaci&oacute;n sin hilo, especialmente dise&ntilde;ados para proporcionar la m&aacute;xima protecci&oacute;n, comodidad y discreci&oacute;n.<br />
	<br />
	Los tampones han sido desarrollados conforme a los m&aacute;s modernos conocimientos de la ginecolog&iacute;a para el uso en la sauna, durante el deporte, nataci&oacute;n... as&iacute; como para la higiene en las relaciones &iacute;ntimas durante la menstruaci&oacute;n.<br />
	<br />
	- Confortables.<br />
	- Agradables de llevar.<br />
	- Probados dermatol&oacute;gica y cl&iacute;nicamente.<br />
	- Gran capacidad de absorci&oacute;n (alta capacidad absorbedora de l&iacute;quido).<br />
	- No son perceptibles por el compa&ntilde;ero en las relaciones sexuales.<br />
	<br />
	La estructura blanda y la forma redondeada del tamp&oacute;n facilita su introducci&oacute;n.<br />
	<br />
	Caja de 2 tampones.</p>
";"products/TAMPONES_SIN_CUERDA_(2_Unid).jpg";"13.95";19;"0.5";;"VARIOS";"categorias/varios/categoria_tampones.jpg";"TAMPONES";"COBECO PHARMA";"IVA (Reducido)";"EOREOR"
